"station"	"season"	"duration_mean"	"num_rentals"	"id"	"lat"	"long"	"no_bikes"	"no_empty_docks"	"atm"	"bank"	"bar"	"bench"	"bicycle_parking"	"bicycle_rental"	"cafe"	"doctors"	"drinking_water"	"embassy"	"fast_food"	"fountain"	"fuel"	"kindergarten"	"nightclub"	"parking"	"parking_entrance"	"pharmacy"	"place_of_worship"	"police"	"post_box"	"post_office"	"pub"	"recycling"	"restaurant"	"school"	"theatre"	"waste_basket"	"artwork_type_statue"	"diplomatic_embassy"	"emergency_fire_hydrant"	"bus_stop"	"crossing"	"motorway_junction"	"stop"	"traffic_signals"	"turning_circle"	"historic_memorial"	"historic_monument"	"leisure_park"	"leisure_sports_centre"	"office_government"	"outdoor_seating"	"parking_underground"	"railway_level_crossing"	"railway_station"	"railway_subway_entrance"	"shop_alcohol"	"shop_art"	"shop_bakery"	"shop_beauty"	"shop_books"	"shop_clothes"	"shop_convenience"	"shop_dry_cleaning"	"shop_electronics"	"shop_gift"	"shop_hairdresser"	"shop_mobile_phone"	"shop_shoes"	"shop_stationery"	"shop_supermarket"	"station_subway"	"tourism_artwork"	"tourism_hotel"	"tourism_information"	"tourism_museum"
"Maryland & Independence Ave SW"	"Spring"	33.8895368397443	8917	"142"	38.887299	-77.018939	33	3	0	0	0	0	0	1	3	0	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	1	0	0	0	3	28	0	1	12	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	1
"Massachusetts Ave & Dupont Circle NW"	"Autumn"	15.6018210082167	13509	"51"	38.9101	-77.0444	18	24	0	2	4	0	0	2	5	0	2	0	7	0	0	0	0	0	0	1	1	0	2	0	4	0	18	0	0	0	1	0	0	3	58	0	0	41	0	0	0	2	0	0	0	0	0	3	4	2	1	1	0	4	0	1	0	0	0	3	1	0	0	0	3	1	4	0	0
"Massachusetts Ave & Dupont Circle NW"	"Spring"	18.9517679268364	17167	"51"	38.9101	-77.0444	18	24	0	2	4	0	0	2	5	0	2	0	7	0	0	0	0	0	0	1	1	0	2	0	4	0	18	0	0	0	1	0	0	3	58	0	0	41	0	0	0	2	0	0	0	0	0	3	4	2	1	1	0	4	0	1	0	0	0	3	1	0	0	0	3	1	4	0	0
"Massachusetts Ave & Dupont Circle NW"	"Winter"	12.85616853592	6598	"51"	38.9101	-77.0444	18	24	0	2	4	0	0	2	5	0	2	0	7	0	0	0	0	0	0	1	1	0	2	0	4	0	18	0	0	0	1	0	0	3	58	0	0	41	0	0	0	2	0	0	0	0	0	3	4	2	1	1	0	4	0	1	0	0	0	3	1	0	0	0	3	1	4	0	0
"Massachusetts Ave & Dupont Circle NW"	"Summer"	18.0689321432412	18598	"51"	38.9101	-77.0444	18	24	0	2	4	0	0	2	5	0	2	0	7	0	0	0	0	0	0	1	1	0	2	0	4	0	18	0	0	0	1	0	0	3	58	0	0	41	0	0	0	2	0	0	0	0	0	3	4	2	1	1	0	4	0	1	0	0	0	3	1	0	0	0	3	1	4	0	0
"Metro Center / 12th & G St NW"	"Winter"	16.7671935070483	2341	"103"	38.898364	-77.027869	21	7	0	8	0	0	3	2	7	1	0	0	3	0	0	0	0	0	0	0	1	0	2	0	2	0	9	0	0	0	0	0	0	2	96	0	1	46	0	0	0	0	1	0	0	0	0	7	4	0	0	1	0	0	7	0	0	0	2	0	0	0	1	0	7	0	2	0	2
"Metro Center / 12th & G St NW"	"Summer"	24.292679632631	7404	"103"	38.898364	-77.027869	21	7	0	8	0	0	3	2	7	1	0	0	3	0	0	0	0	0	0	0	1	0	2	0	2	0	9	0	0	0	0	0	0	2	96	0	1	46	0	0	0	0	1	0	0	0	0	7	4	0	0	1	0	0	7	0	0	0	2	0	0	0	1	0	7	0	2	0	2
"Metro Center / 12th & G St NW"	"Autumn"	17.9827718223583	5224	"103"	38.898364	-77.027869	21	7	0	8	0	0	3	2	7	1	0	0	3	0	0	0	0	0	0	0	1	0	2	0	2	0	9	0	0	0	0	0	0	2	96	0	1	46	0	0	0	0	1	0	0	0	0	7	4	0	0	1	0	0	7	0	0	0	2	0	0	0	1	0	7	0	2	0	2
"Metro Center / 12th & G St NW"	"Spring"	23.1169444034803	6781	"103"	38.898364	-77.027869	21	7	0	8	0	0	3	2	7	1	0	0	3	0	0	0	0	0	0	0	1	0	2	0	2	0	9	0	0	0	0	0	0	2	96	0	1	46	0	0	0	0	1	0	0	0	0	7	4	0	0	1	0	0	7	0	0	0	2	0	0	0	1	0	7	0	2	0	2
"Minnesota Ave Metro/DOES"	"Spring"	19.7435897435897	117	"37"	38.897063	-76.947446	5	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Minnesota Ave Metro/DOES"	"Autumn"	19.8809523809524	84	"37"	38.897063	-76.947446	5	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Minnesota Ave Metro/DOES"	"Summer"	28.3401360544218	147	"37"	38.897063	-76.947446	5	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Minnesota Ave Metro/DOES"	"Winter"	12.3703703703704	27	"37"	38.897063	-76.947446	5	6	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	5	0	0	0	0	0	1	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Pershing Dr & Wayne St"	"Winter"	11.4314516129032	248	"245"	38.880705	-77.08596	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Pershing Dr & Wayne St"	"Summer"	14.6548488008342	959	"245"	38.880705	-77.08596	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Pershing Dr & Wayne St"	"Autumn"	14.0092879256966	969	"245"	38.880705	-77.08596	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Pershing Dr & Wayne St"	"Spring"	19.5763125763126	819	"245"	38.880705	-77.08596	1	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	3	0	1	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Quincy St & Glebe Rd"	"Spring"	12.7965260545906	806	"156"	38.876393	-77.107735	2	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Quincy St & Glebe Rd"	"Summer"	11.8348250610252	1229	"156"	38.876393	-77.107735	2	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Quincy St & Glebe Rd"	"Autumn"	11.0613562970936	929	"156"	38.876393	-77.107735	2	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Quincy St & Glebe Rd"	"Winter"	10	311	"156"	38.876393	-77.107735	2	8	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	7	0	0	27	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Quincy St & Wilson Blvd"	"Winter"	7.76447876447876	518	"181"	38.880151	-77.107673	5	9	0	2	0	0	0	1	4	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	9	0	0	16	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"N Quincy St & Wilson Blvd"	"Spring"	12.8141311266709	1571	"181"	38.880151	-77.107673	5	9	0	2	0	0	0	1	4	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	9	0	0	16	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"N Quincy St & Wilson Blvd"	"Summer"	12.4918211559433	1834	"181"	38.880151	-77.107673	5	9	0	2	0	0	0	1	4	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	9	0	0	16	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"N Quincy St & Wilson Blvd"	"Autumn"	12.7530288909599	1073	"181"	38.880151	-77.107673	5	9	0	2	0	0	0	1	4	0	0	0	2	1	0	0	0	1	2	0	0	0	0	0	0	0	5	0	0	0	0	0	10	0	9	0	0	16	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
"N Randolph St & Fairfax Dr"	"Spring"	16.612987012987	1155	"177"	38.882629	-77.109366	6	5	1	1	1	0	0	2	5	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	9	1	7	0	3	18	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	1	0
"N Randolph St & Fairfax Dr"	"Autumn"	14.485342019544	921	"177"	38.882629	-77.109366	6	5	1	1	1	0	0	2	5	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	9	1	7	0	3	18	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	1	0
"N Randolph St & Fairfax Dr"	"Winter"	10.8362720403023	397	"177"	38.882629	-77.109366	6	5	1	1	1	0	0	2	5	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	9	1	7	0	3	18	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	1	0
"N Randolph St & Fairfax Dr"	"Summer"	14.2259182259182	1443	"177"	38.882629	-77.109366	6	5	1	1	1	0	0	2	5	0	0	0	1	0	0	0	0	0	1	0	1	0	1	0	1	0	4	0	0	0	0	0	9	1	7	0	3	18	0	1	0	0	0	0	1	0	0	1	2	0	0	0	0	0	0	3	0	0	0	1	0	0	0	0	1	0	1	1	0
"N Rhodes & 16th St N"	"Autumn"	16.4336399474376	761	"131"	38.892164	-77.079375	5	6	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	52	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"N Rhodes & 16th St N"	"Winter"	11.0124481327801	241	"131"	38.892164	-77.079375	5	6	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	52	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"N Rhodes & 16th St N"	"Spring"	18.8618346545866	883	"131"	38.892164	-77.079375	5	6	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	52	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"N Rhodes & 16th St N"	"Summer"	18.9498632634458	1097	"131"	38.892164	-77.079375	5	6	0	0	0	4	0	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	52	0	5	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
"N Veitch  & 20th St N"	"Summer"	13.1539777587682	1169	"158"	38.896923	-77.086502	5	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch  & 20th St N"	"Winter"	9.57213930348259	402	"158"	38.896923	-77.086502	5	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch  & 20th St N"	"Spring"	13.9301848049281	974	"158"	38.896923	-77.086502	5	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch  & 20th St N"	"Autumn"	12.8211009174312	872	"158"	38.896923	-77.086502	5	10	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch & Key Blvd"	"Summer"	10.6253369272237	1113	"172"	38.893241	-77.086045	8	2	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	49	0	2	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch & Key Blvd"	"Winter"	7.18666666666667	375	"172"	38.893241	-77.086045	8	2	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	49	0	2	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch & Key Blvd"	"Spring"	11.8518099547511	884	"172"	38.893241	-77.086045	8	2	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	49	0	2	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"N Veitch & Key Blvd"	"Autumn"	11.0748663101604	748	"172"	38.893241	-77.086045	8	2	0	1	1	0	0	2	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	2	0	0	0	0	0	0	0	49	0	2	24	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nannie Helen Burroughs & Minnesota Ave NE"	"Spring"	17.3783783783784	37	"38"	38.901385	-76.941877	2	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nannie Helen Burroughs & Minnesota Ave NE"	"Winter"	9.27272727272727	11	"38"	38.901385	-76.941877	2	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nannie Helen Burroughs & Minnesota Ave NE"	"Autumn"	13.0714285714286	14	"38"	38.901385	-76.941877	2	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nannie Helen Burroughs & Minnesota Ave NE"	"Summer"	12.3589743589744	39	"38"	38.901385	-76.941877	2	9	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	7	2	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neal St & Trinidad Ave NE"	"Autumn"	13.4290909090909	1375	"241"	38.903732	-76.987211	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neal St & Trinidad Ave NE"	"Summer"	13.2487135506003	1749	"241"	38.903732	-76.987211	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neal St & Trinidad Ave NE"	"Spring"	15.1536281179138	1764	"241"	38.903732	-76.987211	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neal St & Trinidad Ave NE"	"Winter"	11.6419878296146	986	"241"	38.903732	-76.987211	4	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	3	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"New Hampshire Ave & T St NW"	"Summer"	10.8807542492918	11296	"102"	38.91554	-77.03818	5	17	0	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	19	0	4	32	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
"New Hampshire Ave & T St NW"	"Autumn"	10.0393170614404	8317	"102"	38.91554	-77.03818	5	17	0	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	19	0	4	32	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
"New Hampshire Ave & T St NW"	"Spring"	11.0525196486362	10815	"102"	38.91554	-77.03818	5	17	0	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	19	0	4	32	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
"New Hampshire Ave & T St NW"	"Winter"	8.88127182503216	5441	"102"	38.91554	-77.03818	5	17	0	0	2	0	0	1	1	0	1	1	1	0	0	0	0	0	0	0	1	0	2	0	1	0	0	0	0	0	0	1	0	0	19	0	4	32	0	0	0	1	0	0	0	0	0	0	0	1	0	0	2	0	0	2	1	0	0	0	0	0	0	0	0	0	2	0	0
"New Jersey Ave & R St NW"	"Summer"	12.7827130852341	3332	"232"	38.912659	-77.017669	0	15	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	22	0	8	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
"New Jersey Ave & R St NW"	"Winter"	10.2691798941799	1512	"232"	38.912659	-77.017669	0	15	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	22	0	8	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
"New Jersey Ave & R St NW"	"Spring"	11.9733552631579	3040	"232"	38.912659	-77.017669	0	15	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	22	0	8	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
"New Jersey Ave & R St NW"	"Autumn"	11.2340425531915	2679	"232"	38.912659	-77.017669	0	15	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	0	0	0	0	0	1	1	0	0	1	1	0	0	0	0	0	0	22	0	8	30	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	1	0	0	0	0	0	0	0	0	0	0
"New York Ave & 15th St NW"	"Summer"	31.189287422286	10455	"83"	38.8991	-77.0337	4	14	1	5	0	0	0	3	7	0	0	0	2	3	0	3	0	0	0	1	1	0	1	0	1	0	5	0	0	0	3	0	0	0	73	0	0	37	0	3	0	2	1	1	0	0	0	3	1	1	0	0	0	0	0	1	0	4	2	0	0	1	0	0	3	1	2	0	0
"New York Ave & 15th St NW"	"Spring"	30.4741949713277	9068	"83"	38.8991	-77.0337	4	14	1	5	0	0	0	3	7	0	0	0	2	3	0	3	0	0	0	1	1	0	1	0	1	0	5	0	0	0	3	0	0	0	73	0	0	37	0	3	0	2	1	1	0	0	0	3	1	1	0	0	0	0	0	1	0	4	2	0	0	1	0	0	3	1	2	0	0
"New York Ave & 15th St NW"	"Autumn"	26.3738842975207	6050	"83"	38.8991	-77.0337	4	14	1	5	0	0	0	3	7	0	0	0	2	3	0	3	0	0	0	1	1	0	1	0	1	0	5	0	0	0	3	0	0	0	73	0	0	37	0	3	0	2	1	1	0	0	0	3	1	1	0	0	0	0	0	1	0	4	2	0	0	1	0	0	3	1	2	0	0
"New York Ave & 15th St NW"	"Winter"	24	2686	"83"	38.8991	-77.0337	4	14	1	5	0	0	0	3	7	0	0	0	2	3	0	3	0	0	0	1	1	0	1	0	1	0	5	0	0	0	3	0	0	0	73	0	0	37	0	3	0	2	1	1	0	0	0	3	1	1	0	0	0	0	0	1	0	4	2	0	0	1	0	0	3	1	2	0	0
"Norfolk Ave & Fairmont St"	"Summer"	26.765595463138	529	"263"	38.988562	-77.096539	7	4	0	2	2	2	0	0	2	0	0	0	5	1	1	0	0	2	0	1	0	0	0	0	3	0	9	1	1	0	0	0	0	1	3	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"Norfolk Ave & Fairmont St"	"Winter"	9.37142857142857	105	"263"	38.988562	-77.096539	7	4	0	2	2	2	0	0	2	0	0	0	5	1	1	0	0	2	0	1	0	0	0	0	3	0	9	1	1	0	0	0	0	1	3	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"Norfolk Ave & Fairmont St"	"Autumn"	14.7842465753425	292	"263"	38.988562	-77.096539	7	4	0	2	2	2	0	0	2	0	0	0	5	1	1	0	0	2	0	1	0	0	0	0	3	0	9	1	1	0	0	0	0	1	3	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"Norfolk Ave & Fairmont St"	"Spring"	20.7337278106509	338	"263"	38.988562	-77.096539	7	4	0	2	2	2	0	0	2	0	0	0	5	1	1	0	0	2	0	1	0	0	0	0	3	0	9	1	1	0	0	0	0	1	3	0	0	47	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0
"North Capitol St & F St NW"	"Summer"	17.2576109690913	8606	"114"	38.897446	-77.009888	7	13	0	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	50	0	1	28	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1
"North Capitol St & F St NW"	"Spring"	17.3885640025991	7695	"114"	38.897446	-77.009888	7	13	0	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	50	0	1	28	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1
"North Capitol St & F St NW"	"Autumn"	15.1604518025685	6463	"114"	38.897446	-77.009888	7	13	0	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	50	0	1	28	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1
"North Capitol St & F St NW"	"Winter"	12.5488547405045	3449	"114"	38.897446	-77.009888	7	13	0	2	0	0	0	1	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	1	0	0	2	50	0	1	28	0	0	0	0	0	0	0	0	0	3	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	0	1
"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"	"Summer"	38.2405101275319	6665	"124"	38.88412	-77.04657	16	2	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ohio Dr & West Basin Dr SW / MLK & FDR Memorials"	"Spring"	38.0465502909393	7218	"124"	38.88412	-77.04657	16	2	0	0	0	0	1	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
